t,predict_cpu,update_cpu,quat_x,quat_y,quat_z,quat_w,accel_x,accel_y,accel_z,of_x,of_y,of_z,x_x,x_y,x_z,x_vx,x_vy,x_vz,dt,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35
0.0,,0.99999,-0.9991145,0.0419871,-0.0016748,0.0021045,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099999,0.0001988,0.0,0.0,1.99e-05,0.0,0.0,0.0,0.0001988,0.0,0.0,1.99e-05,0.0,0.0,0.0,0.0001988,0.0,0.0,1.99e-05,1.99e-05,0.0,0.0,4e-06,0.0,0.0,0.0,1.99e-05,0.0,0.0,4e-06,0.0,0.0,0.0,1.99e-05,0.0,0.0,4e-06
0.014161999999998898,1.0000501,,-0.9991192,0.0418963,-0.0016132,0.0016307,-0.0027303,0.0862491,-0.0043883,,,,-2.000000000002e-06,-1.7199999999384374e-05,8.999999998593466e-07,-0.0001991,-0.0017147,8.17e-05,0.020001,0.0001996,0.0,0.0,2e-05,0.0,0.0,0.0,0.0001996,0.0,0.0,2e-05,0.0,0.0,0.0,0.0001996,0.0,0.0,2e-05,2e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2e-05,0.0,0.0,4e-06
0.02695699999998169,1.1499,,-0.9991232,0.0418178,-0.0014247,0.0013031,-0.012321,0.0451311,-0.0058563,,,,-2.000000000002e-06,-1.7199999999384374e-05,8.999999998593466e-07,0.0,0.0,0.0,0.022998,0.0002006,0.0,0.0,2e-05,0.0,0.0,0.0,0.0002006,0.0,0.0,2e-05,0.0,0.0,0.0,0.0002006,0.0,0.0,2e-05,2e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2e-05,0.0,0.0,4e-06
0.04810700000001589,1.0501001,,-0.9991252,0.0417785,-0.0013373,0.0011034,-0.0061452,0.0447671,-0.0153793,,,,-2.000000000002e-06,-1.7199999999384374e-05,8.999999998593466e-07,0.0,0.0,0.0,0.021002,0.0002014,0.0,0.0,2.01e-05,0.0,0.0,0.0,0.0002014,0.0,0.0,2.01e-05,0.0,0.0,0.0,0.0002014,0.0,0.0,2.01e-05,2.01e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2.01e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2.01e-05,0.0,0.0,4e-06
0.0704560000000356,1.04995,,-0.9991263,0.0417588,-0.0013169,0.0010284,0.0037328,0.0238789,-0.0081779,,,,-2.000000000002e-06,-1.7199999999384374e-05,8.999999998593466e-07,0.0,0.0,0.0,0.020999,0.0002022,0.0,0.0,2.02e-05,0.0,0.0,0.0,0.0002022,0.0,0.0,2.02e-05,0.0,0.0,0.0,0.0002022,0.0,0.0,2.02e-05,2.02e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2.02e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2.02e-05,0.0,0.0,4e-06
0.08838500000001659,,1.0,-0.9991268,0.041749,-0.0013064,0.000988,,,,0.0,0.0,0.0,-1.8999999999991246e-06,-1.6699999999758575e-05,8.999999998593466e-07,0.0,0.0,-0.0,0.1,0.0001982,0.0,0.0,1.98e-05,0.0,0.0,0.0,0.0001982,0.0,0.0,1.98e-05,0.0,0.0,0.0,0.0001982,0.0,0.0,1.98e-05,1.98e-05,0.0,0.0,4e-06,0.0,0.0,0.0,1.98e-05,0.0,0.0,4e-06,0.0,0.0,0.0,1.98e-05,0.0,0.0,4e-06
0.10190499999998792,1.0001,,-0.9991268,0.041749,-0.0013064,0.000988,0.007207,-0.007073,0.0003056,,,,-1.8999999999991246e-06,-1.6699999999758575e-05,8.999999998593466e-07,0.0,0.0,0.0,0.020002,0.000199,0.0,0.0,1.99e-05,0.0,0.0,0.0,0.000199,0.0,0.0,1.99e-05,0.0,0.0,0.0,0.000199,0.0,0.0,1.99e-05,1.99e-05,0.0,0.0,4e-06,0.0,0.0,0.0,1.99e-05,0.0,0.0,4e-06,0.0,0.0,0.0,1.99e-05,0.0,0.0,4e-06
0.11516100000000051,1.3002,,-0.999127,0.041744,-0.001313,0.0009487,-0.0042624,0.015743,-0.0086363,,,,-1.8999999999991246e-06,-1.6699999999758575e-05,8.999999998593466e-07,0.0,0.0,0.0,0.026004,0.0002001,0.0,0.0,2e-05,0.0,0.0,0.0,0.0002001,0.0,0.0,2e-05,0.0,0.0,0.0,0.0002001,0.0,0.0,2e-05,2e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2e-05,0.0,0.0,4e-06
0.13651900000002115,0.9998,,-0.9991271,0.0417416,-0.0013114,0.0009676,-0.0121867,-0.0035345,-0.0201873,,,,-1.8999999999991246e-06,-1.6699999999758575e-05,8.999999998593466e-07,0.0,0.0,0.0,0.019996,0.0002009,0.0,0.0,2.01e-05,0.0,0.0,0.0,0.0002009,0.0,0.0,2.01e-05,0.0,0.0,0.0,0.0002009,0.0,0.0,2.01e-05,2.01e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2.01e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2.01e-05,0.0,0.0,4e-06
0.1551939999999945,1.0002501,,-0.9991271,0.0417404,-0.0013274,0.0010013,-0.0027517,-0.0021411,-0.017662,,,,-1.8999999999991246e-06,-1.6699999999758575e-05,8.999999998593466e-07,0.0,0.0,0.0,0.020005,0.0002017,0.0,0.0,2.02e-05,0.0,0.0,0.0,0.0002017,0.0,0.0,2.02e-05,0.0,0.0,0.0,0.0002017,0.0,0.0,2.02e-05,2.02e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2.02e-05,0.0,0.0,4e-06,0.0,0.0,0.0,2.02e-05,0.0,0.0,4e-06
