t,predict_cpu,update_cpu,quat_x,quat_y,quat_z,quat_w,accel_x,accel_y,accel_z,of_x,of_y,of_z,x_x,x_y,x_z,x_vx,x_vy,x_vz,dt,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35
28.6038950,1.0001501,,-0.9838882,-0.1787614,0.0001305,0.0028972,0.0013312,-0.0022305,-0.0024686,,,,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.0200030,0.3953829,0.0000000,0.0000000,0.0220375,0.0000000,0.0000000,0.0000000,0.3953829,0.0000000,0.0000000,0.0220375,0.0000000,0.0000000,0.0000000,0.3953829,0.0000000,0.0000000,0.0220375,0.0220375,0.0000000,0.0000000,0.0014991,0.0000000,0.0000000,0.0000000,0.0220375,0.0000000,0.0000000,0.0014991,0.0000000,0.0000000,0.0000000,0.0220375,0.0000000,0.0000000,0.0014991
28.6237190,1.0001000,,-0.9838881,-0.1787614,0.0001041,0.0029082,-0.0007535,0.0015322,0.0007112,,,,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.0200020,0.3962645,0.0000000,0.0000000,0.0220675,0.0000000,0.0000000,0.0000000,0.3962645,0.0000000,0.0000000,0.0220675,0.0000000,0.0000000,0.0000000,0.3962645,0.0000000,0.0000000,0.0220675,0.0220675,0.0000000,0.0000000,0.0014991,0.0000000,0.0000000,0.0000000,0.0220675,0.0000000,0.0000000,0.0014991,0.0000000,0.0000000,0.0000000,0.0220675,0.0000000,0.0000000,0.0014991
28.6396580,,1.0001000,-0.9838881,-0.1787614,0.0001041,0.0029082,,,,0.0000000,0.0000000,0.0000000,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.1000100,0.3900994,0.0000000,0.0000000,0.0217242,0.0000000,0.0000000,0.0000000,0.3900994,0.0000000,0.0000000,0.0217242,0.0000000,0.0000000,0.0000000,0.3900994,0.0000000,0.0000000,0.0217242,0.0217242,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0217242,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0217242,0.0000000,0.0000000,0.0014800
28.6536850,1.0995500,,-0.9838882,-0.1787615,0.0000927,0.0028795,-0.0044661,-0.0022704,0.0047425,,,,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.0219910,0.3910549,0.0000000,0.0000000,0.0217567,0.0000000,0.0000000,0.0000000,0.3910549,0.0000000,0.0000000,0.0217567,0.0000000,0.0000000,0.0000000,0.3910549,0.0000000,0.0000000,0.0217567,0.0217567,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0217567,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0217567,0.0000000,0.0000000,0.0014800
28.6666520,1.0497501,,-0.9838882,-0.1787615,0.0000909,0.0028791,-0.0070472,0.0012299,0.0001664,,,,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.0209950,0.3919684,0.0000000,0.0000000,0.0217878,0.0000000,0.0000000,0.0000000,0.3919684,0.0000000,0.0000000,0.0217878,0.0000000,0.0000000,0.0000000,0.3919684,0.0000000,0.0000000,0.0217878,0.0217878,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0217878,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0217878,0.0000000,0.0000000,0.0014800
28.6879050,1.0506999,,-0.9838883,-0.1787615,0.0001021,0.0028682,-0.0034320,-0.0050918,-0.0026100,,,,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.0210140,0.3928841,0.0000000,0.0000000,0.0218189,0.0000000,0.0000000,0.0000000,0.3928841,0.0000000,0.0000000,0.0218189,0.0000000,0.0000000,0.0000000,0.3928841,0.0000000,0.0000000,0.0218189,0.0218189,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0218189,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0218189,0.0000000,0.0000000,0.0014800
28.7077440,0.9994500,,-0.9838883,-0.1787614,0.0001148,0.0028626,0.0035177,-0.0053230,-0.0010685,,,,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.0199890,0.3937564,0.0000000,0.0000000,0.0218485,0.0000000,0.0000000,0.0000000,0.3937564,0.0000000,0.0000000,0.0218485,0.0000000,0.0000000,0.0000000,0.3937564,0.0000000,0.0000000,0.0218485,0.0218485,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0218485,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0218485,0.0000000,0.0000000,0.0014800
28.7277470,1.0002501,,-0.9838883,-0.1787615,0.0001015,0.0028507,-0.0011022,-0.0054615,-0.0000536,,,,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.0200050,0.3946306,0.0000000,0.0000000,0.0218781,0.0000000,0.0000000,0.0000000,0.3946306,0.0000000,0.0000000,0.0218781,0.0000000,0.0000000,0.0000000,0.3946306,0.0000000,0.0000000,0.0218781,0.0218781,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0218781,0.0000000,0.0000000,0.0014800,0.0000000,0.0000000,0.0000000,0.0218781,0.0000000,0.0000000,0.0014800
28.7439860,,1.0199599,-0.9838883,-0.1787615,0.0001015,0.0028507,,,,0.0000000,0.0000000,0.0000000,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.1019960,0.3885158,0.0000000,0.0000000,0.0215391,0.0000000,0.0000000,0.0000000,0.3885158,0.0000000,0.0000000,0.0215391,0.0000000,0.0000000,0.0000000,0.3885158,0.0000000,0.0000000,0.0215391,0.0215391,0.0000000,0.0000000,0.0014612,0.0000000,0.0000000,0.0000000,0.0215391,0.0000000,0.0000000,0.0014612,0.0000000,0.0000000,0.0000000,0.0215391,0.0000000,0.0000000,0.0014612
28.7587130,0.9998000,,-0.9838883,-0.1787616,0.0000726,0.0028571,-0.0005282,-0.0047831,-0.0002786,,,,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.0199960,0.3893772,0.0000000,0.0000000,0.0215683,0.0000000,0.0000000,0.0000000,0.3893772,0.0000000,0.0000000,0.0215683,0.0000000,0.0000000,0.0000000,0.3893772,0.0000000,0.0000000,0.0215683,0.0215683,0.0000000,0.0000000,0.0014612,0.0000000,0.0000000,0.0000000,0.0215683,0.0000000,0.0000000,0.0014612,0.0000000,0.0000000,0.0000000,0.0215683,0.0000000,0.0000000,0.0014612
28.7717640,1.1998000,,-0.9838882,-0.1787616,0.0000643,0.0028770,0.0000106,-0.0085637,-0.0021000,,,,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.0239960,0.3904123,0.0000000,0.0000000,0.0216034,0.0000000,0.0000000,0.0000000,0.3904123,0.0000000,0.0000000,0.0216034,0.0000000,0.0000000,0.0000000,0.3904123,0.0000000,0.0000000,0.0216034,0.0216034,0.0000000,0.0000000,0.0014612,0.0000000,0.0000000,0.0000000,0.0216034,0.0000000,0.0000000,0.0014612,0.0000000,0.0000000,0.0000000,0.0216034,0.0000000,0.0000000,0.0014612
28.7918300,1.0001000,,-0.9838881,-0.1787616,0.0000632,0.0029056,-0.0038705,-0.0030917,-0.0027666,,,,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.0200020,0.3912765,0.0000000,0.0000000,0.0216326,0.0000000,0.0000000,0.0000000,0.3912765,0.0000000,0.0000000,0.0216326,0.0000000,0.0000000,0.0000000,0.3912765,0.0000000,0.0000000,0.0216326,0.0216326,0.0000000,0.0000000,0.0014612,0.0000000,0.0000000,0.0000000,0.0216326,0.0000000,0.0000000,0.0014612,0.0000000,0.0000000,0.0000000,0.0216326,0.0000000,0.0000000,0.0014612
28.8119930,1.0005001,,-0.9838881,-0.1787616,0.0000586,0.0029009,-0.0041020,0.0047332,0.0022712,,,,2.2919259,-12.5680637,-31.0755386,0.0000000,0.0000000,0.0000000,0.0200100,0.3921423,0.0000000,0.0000000,0.0216619,0.0000000,0.0000000,0.0000000,0.3921423,0.0000000,0.0000000,0.0216619,0.0000000,0.0000000,0.0000000,0.3921423,0.0000000,0.0000000,0.0216619,0.0216618,0.0000000,0.0000000,0.0014612,0.0000000,0.0000000,0.0000000,0.0216618,0.0000000,0.0000000,0.0014612,0.0000000,0.0000000,0.0000000,0.0216618,0.0000000,0.0000000,0.0014612
