t,predict_cpu,update_cpu,quat_x,quat_y,quat_z,quat_w,accel_x,accel_y,accel_z,of_x,of_y,of_z,x_x,x_y,x_z,x_vx,x_vy,x_vz,dt,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35
52.1585160,1.0497501,,-0.9745629,-0.2240996,-0.0001394,0.0025476,0.0012382,0.0038733,-0.0011689,,,,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.0209950,0.0002034,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002034,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002034,0.0000000,0.0000000,0.0000203,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040
52.1747110,,1.0199499,-0.9745629,-0.2240996,-0.0001394,0.0025476,,,,0.0000000,0.0000000,0.0000000,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.1019950,0.0001994,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000000,0.0001994,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000000,0.0001994,0.0000000,0.0000000,0.0000199,0.0000199,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000040
52.1883660,1.0999000,,-0.9745630,-0.2240996,-0.0001273,0.0025045,-0.0044392,-0.0000775,-0.0013169,,,,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.0219980,0.0002002,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000000,0.0002002,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000000,0.0002002,0.0000000,0.0000000,0.0000200,0.0000200,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000040
52.2017980,1.0500000,,-0.9745631,-0.2240996,-0.0001132,0.0024904,-0.0018915,-0.0056998,0.0032478,,,,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.0210000,0.0002011,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000000,0.0002011,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000000,0.0002011,0.0000000,0.0000000,0.0000201,0.0000201,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000040
52.2219830,0.9999500,,-0.9745631,-0.2240996,-0.0001086,0.0024906,-0.0008695,-0.0038570,0.0060184,,,,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.0199990,0.0002019,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000000,0.0002019,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000000,0.0002019,0.0000000,0.0000000,0.0000202,0.0000202,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000040
52.2418780,1.0004500,,-0.9745630,-0.2240996,-0.0001129,0.0025096,0.0052339,-0.0068113,0.0056948,,,,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.0200090,0.0002027,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002027,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002027,0.0000000,0.0000000,0.0000203,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040
52.2615420,0.9997500,,-0.9745631,-0.2240996,-0.0001114,0.0024824,-0.0036544,-0.0032302,0.0038239,,,,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.0199950,0.0002035,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002035,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002035,0.0000000,0.0000000,0.0000203,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040
52.2766690,,1.0200300,-0.9745631,-0.2240996,-0.0001114,0.0024824,,,,0.0000000,0.0000000,0.0000000,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.1020030,0.0001994,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000000,0.0001994,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000000,0.0001994,0.0000000,0.0000000,0.0000199,0.0000199,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000040
52.2904310,1.0001000,,-0.9745631,-0.2240997,-0.0001276,0.0024740,-0.0015373,-0.0043693,-0.0029708,,,,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.0200020,0.0002002,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000000,0.0002002,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000000,0.0002002,0.0000000,0.0000000,0.0000200,0.0000200,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000040
52.3036560,1.0998001,,-0.9745631,-0.2240996,-0.0001139,0.0024608,-0.0121517,-0.0090969,-0.0000206,,,,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.0219960,0.0002011,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000000,0.0002011,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000000,0.0002011,0.0000000,0.0000000,0.0000201,0.0000201,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000040
52.3240250,1.0000000,,-0.9745631,-0.2240996,-0.0001089,0.0024617,-0.0062361,-0.0038771,0.0051167,,,,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.0200000,0.0002019,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000000,0.0002019,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000000,0.0002019,0.0000000,0.0000000,0.0000202,0.0000202,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000040
52.3436280,1.0000000,,-0.9745631,-0.2240997,-0.0001151,0.0024599,0.0001245,-0.0005423,0.0006052,,,,0.9670991,-4.2226515,-11.5940275,0.0000000,0.0000000,0.0000000,0.0200000,0.0002027,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002027,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002027,0.0000000,0.0000000,0.0000203,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040
