t,predict_cpu,update_cpu,quat_x,quat_y,quat_z,quat_w,accel_x,accel_y,accel_z,of_x,of_y,of_z,x_x,x_y,x_z,x_vx,x_vy,x_vz,dt,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35
24.2387900,1.0999500,,-0.9596195,-0.2812969,0.0003542,0.0015206,-0.0052530,0.0018932,-0.0023164,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0219990,0.0594135,0.0000000,0.0000000,0.0077446,0.0000000,0.0000000,0.0000000,0.0594135,0.0000000,0.0000000,0.0077446,0.0000000,0.0000000,0.0000000,0.0594135,0.0000000,0.0000000,0.0077446,0.0077446,0.0000000,0.0000000,0.0020501,0.0000000,0.0000000,0.0000000,0.0077446,0.0000000,0.0000000,0.0020501,0.0000000,0.0000000,0.0000000,0.0077446,0.0000000,0.0000000,0.0020501
24.2517450,0.9999500,,-0.9596195,-0.2812969,0.0003562,0.0015464,-0.0049153,-0.0042795,-0.0004258,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0199990,0.0597233,0.0000000,0.0000000,0.0077857,0.0000000,0.0000000,0.0000000,0.0597233,0.0000000,0.0000000,0.0077857,0.0000000,0.0000000,0.0000000,0.0597233,0.0000000,0.0000000,0.0077857,0.0077857,0.0000000,0.0000000,0.0020556,0.0000000,0.0000000,0.0000000,0.0077857,0.0000000,0.0000000,0.0020556,0.0000000,0.0000000,0.0000000,0.0077857,0.0000000,0.0000000,0.0020556
24.2731720,1.0001000,,-0.9596195,-0.2812969,0.0003506,0.0015565,-0.0013438,-0.0012700,-0.0028984,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0200020,0.0600348,0.0000000,0.0000000,0.0078269,0.0000000,0.0000000,0.0000000,0.0600348,0.0000000,0.0000000,0.0078269,0.0000000,0.0000000,0.0000000,0.0600348,0.0000000,0.0000000,0.0078269,0.0078269,0.0000000,0.0000000,0.0020610,0.0000000,0.0000000,0.0000000,0.0078269,0.0000000,0.0000000,0.0020610,0.0000000,0.0000000,0.0000000,0.0078269,0.0000000,0.0000000,0.0020610
24.2918850,0.9999000,,-0.9596195,-0.2812969,0.0003491,0.0015775,0.0006785,-0.0080355,-0.0073086,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0199980,0.0603478,0.0000000,0.0000000,0.0078681,0.0000000,0.0000000,0.0000000,0.0603478,0.0000000,0.0000000,0.0078681,0.0000000,0.0000000,0.0000000,0.0603478,0.0000000,0.0000000,0.0078681,0.0078681,0.0000000,0.0000000,0.0020665,0.0000000,0.0000000,0.0000000,0.0078681,0.0000000,0.0000000,0.0020665,0.0000000,0.0000000,0.0000000,0.0078681,0.0000000,0.0000000,0.0020665
24.3118510,1.0001000,,-0.9596194,-0.2812969,0.0003296,0.0015834,-0.0039561,-0.0026445,-0.0043867,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0200020,0.0606626,0.0000000,0.0000000,0.0079095,0.0000000,0.0000000,0.0000000,0.0606626,0.0000000,0.0000000,0.0079095,0.0000000,0.0000000,0.0000000,0.0606626,0.0000000,0.0000000,0.0079095,0.0079095,0.0000000,0.0000000,0.0020720,0.0000000,0.0000000,0.0000000,0.0079095,0.0000000,0.0000000,0.0020720,0.0000000,0.0000000,0.0000000,0.0079095,0.0000000,0.0000000,0.0020720
24.3279780,,0.9999800,-0.9596194,-0.2812969,0.0003296,0.0015834,,,,0.0000000,0.0000000,0.0000000,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0999980,0.0590046,0.0000000,0.0000000,0.0076933,0.0000000,0.0000000,0.0000000,0.0590046,0.0000000,0.0000000,0.0076933,0.0000000,0.0000000,0.0000000,0.0590046,0.0000000,0.0000000,0.0076933,0.0076933,0.0000000,0.0000000,0.0020438,0.0000000,0.0000000,0.0000000,0.0076933,0.0000000,0.0000000,0.0020438,0.0000000,0.0000000,0.0000000,0.0076933,0.0000000,0.0000000,0.0020438
24.3417160,1.0003999,,-0.9596194,-0.2812970,0.0003188,0.0015932,-0.0065252,-0.0026269,-0.0031699,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0200080,0.0593125,0.0000000,0.0000000,0.0077343,0.0000000,0.0000000,0.0000000,0.0593125,0.0000000,0.0000000,0.0077343,0.0000000,0.0000000,0.0000000,0.0593125,0.0000000,0.0000000,0.0077343,0.0077343,0.0000000,0.0000000,0.0020493,0.0000000,0.0000000,0.0000000,0.0077343,0.0000000,0.0000000,0.0020493,0.0000000,0.0000000,0.0000000,0.0077343,0.0000000,0.0000000,0.0020493
24.3548650,1.1495000,,-0.9596194,-0.2812970,0.0003102,0.0015949,-0.0041476,0.0005481,0.0015889,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0229900,0.0596681,0.0000000,0.0000000,0.0077815,0.0000000,0.0000000,0.0000000,0.0596681,0.0000000,0.0000000,0.0077815,0.0000000,0.0000000,0.0000000,0.0596681,0.0000000,0.0000000,0.0077815,0.0077815,0.0000000,0.0000000,0.0020556,0.0000000,0.0000000,0.0000000,0.0077815,0.0000000,0.0000000,0.0020556,0.0000000,0.0000000,0.0000000,0.0077815,0.0000000,0.0000000,0.0020556
24.3761500,1.0501001,,-0.9596194,-0.2812970,0.0003026,0.0015720,0.0016799,0.0033106,-0.0011587,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0210020,0.0599950,0.0000000,0.0000000,0.0078247,0.0000000,0.0000000,0.0000000,0.0599950,0.0000000,0.0000000,0.0078247,0.0000000,0.0000000,0.0000000,0.0599950,0.0000000,0.0000000,0.0078247,0.0078247,0.0000000,0.0000000,0.0020614,0.0000000,0.0000000,0.0000000,0.0078247,0.0000000,0.0000000,0.0020614,0.0000000,0.0000000,0.0000000,0.0078247,0.0000000,0.0000000,0.0020614
24.3958790,1.0003500,,-0.9596194,-0.2812969,0.0003245,0.0015859,0.0024345,-0.0028155,0.0079656,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0200070,0.0603081,0.0000000,0.0000000,0.0078660,0.0000000,0.0000000,0.0000000,0.0603081,0.0000000,0.0000000,0.0078660,0.0000000,0.0000000,0.0000000,0.0603081,0.0000000,0.0000000,0.0078660,0.0078660,0.0000000,0.0000000,0.0020669,0.0000000,0.0000000,0.0000000,0.0078660,0.0000000,0.0000000,0.0020669,0.0000000,0.0000000,0.0000000,0.0078660,0.0000000,0.0000000,0.0020669
24.4174750,,1.0100501,-0.9596194,-0.2812969,0.0003455,0.0016111,,,,0.0000000,0.0000000,0.0000000,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.1010050,0.0586692,0.0000000,0.0000000,0.0076522,0.0000000,0.0000000,0.0000000,0.0586692,0.0000000,0.0000000,0.0076522,0.0000000,0.0000000,0.0000000,0.0586692,0.0000000,0.0000000,0.0076522,0.0076522,0.0000000,0.0000000,0.0020390,0.0000000,0.0000000,0.0000000,0.0076522,0.0000000,0.0000000,0.0020390,0.0000000,0.0000000,0.0000000,0.0076522,0.0000000,0.0000000,0.0020390
24.4306180,0.9995500,,-0.9596194,-0.2812969,0.0003455,0.0016111,-0.0020634,-0.0063211,0.0037386,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0199910,0.0589752,0.0000000,0.0000000,0.0076931,0.0000000,0.0000000,0.0000000,0.0589752,0.0000000,0.0000000,0.0076931,0.0000000,0.0000000,0.0000000,0.0589752,0.0000000,0.0000000,0.0076931,0.0076931,0.0000000,0.0000000,0.0020445,0.0000000,0.0000000,0.0000000,0.0076931,0.0000000,0.0000000,0.0020445,0.0000000,0.0000000,0.0000000,0.0076931,0.0000000,0.0000000,0.0020445
24.4439200,1.4002000,,-0.9596193,-0.2812969,0.0003522,0.0016371,-0.0009096,-0.0073186,0.0011369,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0280040,0.0594060,0.0000000,0.0000000,0.0077504,0.0000000,0.0000000,0.0000000,0.0594060,0.0000000,0.0000000,0.0077504,0.0000000,0.0000000,0.0000000,0.0594060,0.0000000,0.0000000,0.0077504,0.0077504,0.0000000,0.0000000,0.0020521,0.0000000,0.0000000,0.0000000,0.0077504,0.0000000,0.0000000,0.0020521,0.0000000,0.0000000,0.0000000,0.0077504,0.0000000,0.0000000,0.0020521
24.4639960,1.0000501,,-0.9596193,-0.2812969,0.0003667,0.0016531,0.0006667,-0.0014620,0.0091134,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0200010,0.0597161,0.0000000,0.0000000,0.0077915,0.0000000,0.0000000,0.0000000,0.0597161,0.0000000,0.0000000,0.0077915,0.0000000,0.0000000,0.0000000,0.0597161,0.0000000,0.0000000,0.0077915,0.0077915,0.0000000,0.0000000,0.0020576,0.0000000,0.0000000,0.0000000,0.0077915,0.0000000,0.0000000,0.0020576,0.0000000,0.0000000,0.0000000,0.0077915,0.0000000,0.0000000,0.0020576
24.4835600,0.9998500,,-0.9596193,-0.2812968,0.0003831,0.0016637,0.0019584,-0.0014482,0.0057774,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0199970,0.0600277,0.0000000,0.0000000,0.0078327,0.0000000,0.0000000,0.0000000,0.0600277,0.0000000,0.0000000,0.0078327,0.0000000,0.0000000,0.0000000,0.0600277,0.0000000,0.0000000,0.0078327,0.0078327,0.0000000,0.0000000,0.0020631,0.0000000,0.0000000,0.0000000,0.0078327,0.0000000,0.0000000,0.0020631,0.0000000,0.0000000,0.0000000,0.0078327,0.0000000,0.0000000,0.0020631
24.5047870,1.0500500,,-0.9596192,-0.2812968,0.0003717,0.0016880,0.0049999,-0.0014184,-0.0015058,,,,2.1432741,-6.9281516,-21.3700905,0.0000000,0.0000000,0.0000000,0.0210010,0.0603567,0.0000000,0.0000000,0.0078761,0.0000000,0.0000000,0.0000000,0.0603567,0.0000000,0.0000000,0.0078761,0.0000000,0.0000000,0.0000000,0.0603567,0.0000000,0.0000000,0.0078761,0.0078761,0.0000000,0.0000000,0.0020689,0.0000000,0.0000000,0.0000000,0.0078761,0.0000000,0.0000000,0.0020689,0.0000000,0.0000000,0.0000000,0.0078761,0.0000000,0.0000000,0.0020689
