t,predict_cpu,update_cpu,quat_x,quat_y,quat_z,quat_w,accel_x,accel_y,accel_z,of_x,of_y,of_z,x_x,x_y,x_z,x_vx,x_vy,x_vz,dt,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35
130.1215570,1.0007000,,-0.9665020,-0.2566463,0.0000178,0.0025733,0.0024757,0.0052256,-0.0014693,,,,1.0683104,-4.1310539,-10.7572956,0.0000000,0.0000000,0.0000000,0.0200140,0.0002018,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000000,0.0002018,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000000,0.0002018,0.0000000,0.0000000,0.0000202,0.0000202,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000040
130.1424930,1.0495000,,-0.9665020,-0.2566463,0.0000257,0.0025643,0.0067234,0.0016744,0.0012185,,,,1.0683104,-4.1310539,-10.7572956,0.0000000,0.0000000,0.0000000,0.0209900,0.0002027,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000000,0.0002027,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000000,0.0002027,0.0000000,0.0000000,0.0000202,0.0000202,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000040
130.1640000,1.0498999,,-0.9665020,-0.2566463,0.0000338,0.0025623,-0.0009108,-0.0079061,0.0013417,,,,1.0683104,-4.1310539,-10.7572956,0.0000000,0.0000000,0.0000000,0.0209980,0.0002035,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002035,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002035,0.0000000,0.0000000,0.0000203,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040
130.1808420,,1.0200000,-0.9665020,-0.2566463,0.0000338,0.0025653,,,,0.0000000,0.0000000,0.0000000,1.0683104,-4.1310539,-10.7572956,0.0000000,0.0000000,0.0000000,0.1020000,0.0001995,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000000,0.0001995,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000000,0.0001995,0.0000000,0.0000000,0.0000199,0.0000199,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000040
130.1946480,1.0002000,,-0.9665020,-0.2566462,0.0000580,0.0025653,-0.0027366,-0.0070582,-0.0007940,,,,1.0683104,-4.1310539,-10.7572956,0.0000000,0.0000000,0.0000000,0.0200040,0.0002003,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000000,0.0002003,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000000,0.0002003,0.0000000,0.0000000,0.0000200,0.0000200,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000200,0.0000000,0.0000000,0.0000040
130.2074790,1.1997001,,-0.9665020,-0.2566462,0.0000832,0.0025848,-0.0055873,-0.0009809,-0.0025943,,,,1.0683104,-4.1310539,-10.7572956,0.0000000,0.0000000,0.0000000,0.0239940,0.0002012,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000000,0.0002012,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000000,0.0002012,0.0000000,0.0000000,0.0000201,0.0000201,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000201,0.0000000,0.0000000,0.0000040
130.2287120,1.0503500,,-0.9665020,-0.2566461,0.0001045,0.0025968,-0.0006498,-0.0006201,-0.0022737,,,,1.0683104,-4.1310539,-10.7572956,0.0000000,0.0000000,0.0000000,0.0210070,0.0002021,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000000,0.0002021,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000000,0.0002021,0.0000000,0.0000000,0.0000202,0.0000202,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000202,0.0000000,0.0000000,0.0000040
130.2510650,1.0497501,,-0.9665018,-0.2566461,0.0001119,0.0026297,0.0003312,-0.0038043,0.0003280,,,,1.0683104,-4.1310539,-10.7572956,0.0000000,0.0000000,0.0000000,0.0209950,0.0002029,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002029,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002029,0.0000000,0.0000000,0.0000203,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040
130.2696370,1.0000000,,-0.9665017,-0.2566461,0.0001075,0.0026650,0.0010430,-0.0031686,-0.0003243,,,,1.0683104,-4.1310539,-10.7572956,0.0000000,0.0000000,0.0000000,0.0200000,0.0002037,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002037,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000000,0.0002037,0.0000000,0.0000000,0.0000203,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000203,0.0000000,0.0000000,0.0000040
130.2855580,,1.0000499,-0.9665017,-0.2566461,0.0001075,0.0026650,,,,0.0000000,0.0000000,0.0000000,1.0683104,-4.1310539,-10.7572956,0.0000000,0.0000000,0.0000000,0.1000050,0.0001997,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000000,0.0001997,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000000,0.0001997,0.0000000,0.0000000,0.0000199,0.0000199,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000040,0.0000000,0.0000000,0.0000000,0.0000199,0.0000000,0.0000000,0.0000040
