t,predict_cpu,update_cpu,quat_x,quat_y,quat_z,quat_w,accel_x,accel_y,accel_z,of_x,of_y,of_z,x_x,x_y,x_z,x_vx,x_vy,x_vz,dt,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35
36.7426000,1.2497500,,-0.9464293,-0.3229032,0.0003696,0.0022547,0.0006912,-0.0011139,0.0073354,,,,2.3056011,-6.6617122,-18.9763584,0.0000000,0.0000000,0.0000000,0.0249950,0.0577581,0.0000000,0.0000000,0.0077138,0.0000000,0.0000000,0.0000000,0.0577581,0.0000000,0.0000000,0.0077138,0.0000000,0.0000000,0.0000000,0.0577581,0.0000000,0.0000000,0.0077138,0.0077138,0.0000000,0.0000000,0.0020558,0.0000000,0.0000000,0.0000000,0.0077138,0.0000000,0.0000000,0.0020558,0.0000000,0.0000000,0.0000000,0.0077138,0.0000000,0.0000000,0.0020558
36.7636620,1.0501001,,-0.9464293,-0.3229032,0.0003820,0.0022393,0.0000023,-0.0007629,0.0061091,,,,2.3056011,-6.6617122,-18.9763584,0.0000000,0.0000000,0.0000000,0.0210020,0.0580821,0.0000000,0.0000000,0.0077570,0.0000000,0.0000000,0.0000000,0.0580821,0.0000000,0.0000000,0.0077570,0.0000000,0.0000000,0.0000000,0.0580821,0.0000000,0.0000000,0.0077570,0.0077570,0.0000000,0.0000000,0.0020616,0.0000000,0.0000000,0.0000000,0.0077570,0.0000000,0.0000000,0.0020616,0.0000000,0.0000000,0.0000000,0.0077570,0.0000000,0.0000000,0.0020616
36.7848390,1.0500000,,-0.9464294,-0.3229032,0.0003949,0.0022106,-0.0012882,0.0020599,-0.0001193,,,,2.3056011,-6.6617122,-18.9763584,0.0000000,0.0000000,0.0000000,0.0210000,0.0584079,0.0000000,0.0000000,0.0078004,0.0000000,0.0000000,0.0000000,0.0584079,0.0000000,0.0000000,0.0078004,0.0000000,0.0000000,0.0000000,0.0584079,0.0000000,0.0000000,0.0078004,0.0078004,0.0000000,0.0000000,0.0020673,0.0000000,0.0000000,0.0000000,0.0078004,0.0000000,0.0000000,0.0020673,0.0000000,0.0000000,0.0000000,0.0078004,0.0000000,0.0000000,0.0020673
36.8050160,0.9999000,,-0.9464294,-0.3229032,0.0004056,0.0021986,-0.0019259,-0.0004272,-0.0032335,,,,2.3056011,-6.6617122,-18.9763584,0.0000000,0.0000000,0.0000000,0.0199980,0.0587199,0.0000000,0.0000000,0.0078417,0.0000000,0.0000000,0.0000000,0.0587199,0.0000000,0.0000000,0.0078417,0.0000000,0.0000000,0.0000000,0.0587199,0.0000000,0.0000000,0.0078417,0.0078418,0.0000000,0.0000000,0.0020728,0.0000000,0.0000000,0.0000000,0.0078418,0.0000000,0.0000000,0.0020728,0.0000000,0.0000000,0.0000000,0.0078418,0.0000000,0.0000000,0.0020728
36.8217870,,1.0000100,-0.9464294,-0.3229032,0.0004056,0.0022021,,,,0.0000000,0.0000000,0.0000000,2.3056011,-6.6617122,-18.9763584,0.0000000,0.0000000,0.0000000,0.1000010,0.0571651,0.0000000,0.0000000,0.0076341,0.0000000,0.0000000,0.0000000,0.0571651,0.0000000,0.0000000,0.0076341,0.0000000,0.0000000,0.0000000,0.0571651,0.0000000,0.0000000,0.0076341,0.0076341,0.0000000,0.0000000,0.0020451,0.0000000,0.0000000,0.0000000,0.0076341,0.0000000,0.0000000,0.0020451,0.0000000,0.0000000,0.0000000,0.0076341,0.0000000,0.0000000,0.0020451
36.8352890,1.0000501,,-0.9464294,-0.3229032,0.0003901,0.0022021,-0.0000932,0.0005341,-0.0001519,,,,2.3056011,-6.6617122,-18.9763584,0.0000000,0.0000000,0.0000000,0.0200010,0.0574705,0.0000000,0.0000000,0.0076751,0.0000000,0.0000000,0.0000000,0.0574705,0.0000000,0.0000000,0.0076751,0.0000000,0.0000000,0.0000000,0.0574705,0.0000000,0.0000000,0.0076751,0.0076751,0.0000000,0.0000000,0.0020506,0.0000000,0.0000000,0.0000000,0.0076751,0.0000000,0.0000000,0.0020506,0.0000000,0.0000000,0.0000000,0.0076751,0.0000000,0.0000000,0.0020506
36.8489070,1.1999500,,-0.9464294,-0.3229032,0.0004071,0.0021899,-0.0013207,0.0012512,-0.0064236,,,,2.3056011,-6.6617122,-18.9763584,0.0000000,0.0000000,0.0000000,0.0239990,0.0578388,0.0000000,0.0000000,0.0077244,0.0000000,0.0000000,0.0000000,0.0578388,0.0000000,0.0000000,0.0077244,0.0000000,0.0000000,0.0000000,0.0578388,0.0000000,0.0000000,0.0077244,0.0077244,0.0000000,0.0000000,0.0020572,0.0000000,0.0000000,0.0000000,0.0077244,0.0000000,0.0000000,0.0020572,0.0000000,0.0000000,0.0000000,0.0077244,0.0000000,0.0000000,0.0020572
36.8700910,1.0000501,,-0.9464294,-0.3229031,0.0004272,0.0022082,0.0066181,-0.0051727,0.0019152,,,,2.3056011,-6.6617122,-18.9763584,0.0000000,0.0000000,0.0000000,0.0200010,0.0581478,0.0000000,0.0000000,0.0077656,0.0000000,0.0000000,0.0000000,0.0581478,0.0000000,0.0000000,0.0077656,0.0000000,0.0000000,0.0000000,0.0581478,0.0000000,0.0000000,0.0077656,0.0077656,0.0000000,0.0000000,0.0020626,0.0000000,0.0000000,0.0000000,0.0077656,0.0000000,0.0000000,0.0020626,0.0000000,0.0000000,0.0000000,0.0077656,0.0000000,0.0000000,0.0020626
36.8888100,0.9999500,,-0.9464294,-0.3229031,0.0004331,0.0022185,0.0074060,-0.0049667,0.0019341,,,,2.3056011,-6.6617122,-18.9763584,0.0000000,0.0000000,0.0000000,0.0199990,0.0584584,0.0000000,0.0000000,0.0078069,0.0000000,0.0000000,0.0000000,0.0584584,0.0000000,0.0000000,0.0078069,0.0000000,0.0000000,0.0000000,0.0584584,0.0000000,0.0000000,0.0078069,0.0078069,0.0000000,0.0000000,0.0020681,0.0000000,0.0000000,0.0000000,0.0078069,0.0000000,0.0000000,0.0020681,0.0000000,0.0000000,0.0000000,0.0078069,0.0000000,0.0000000,0.0020681
36.9088490,1.0000000,,-0.9464294,-0.3229030,0.0004529,0.0022160,0.0051450,-0.0060921,0.0056057,,,,2.3056011,-6.6617122,-18.9763584,0.0000000,0.0000000,0.0000000,0.0200000,0.0587707,0.0000000,0.0000000,0.0078483,0.0000000,0.0000000,0.0000000,0.0587707,0.0000000,0.0000000,0.0078483,0.0000000,0.0000000,0.0000000,0.0587707,0.0000000,0.0000000,0.0078483,0.0078483,0.0000000,0.0000000,0.0020736,0.0000000,0.0000000,0.0000000,0.0078483,0.0000000,0.0000000,0.0020736,0.0000000,0.0000000,0.0000000,0.0078483,0.0000000,0.0000000,0.0020736
