t,predict_cpu,update_cpu,quat_x,quat_y,quat_z,quat_w,accel_x,accel_y,accel_z,of_x,of_y,of_z,x_x,x_y,x_z,x_vx,x_vy,x_vz,dt,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35
30.4526550,,0.9999400,-0.9726826,-0.2321183,0.0001228,0.0031153,,,,0.0000000,0.0000000,0.0000000,1.6470766,-6.8448272,-16.9743748,0.0000000,0.0000000,0.0000000,0.0999940,0.4015458,0.0000000,0.0000000,0.0207467,0.0000000,0.0000000,0.0000000,0.4015458,0.0000000,0.0000000,0.0207467,0.0000000,0.0000000,0.0000000,0.4015458,0.0000000,0.0000000,0.0207467,0.0207467,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0207467,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0207467,0.0000000,0.0000000,0.0013195
30.4664630,1.0502501,,-0.9726826,-0.2321183,0.0001228,0.0031153,0.0032576,-0.0075610,-0.0000739,,,,1.6470766,-6.8448272,-16.9743748,0.0000000,0.0000000,0.0000000,0.0210050,0.4024174,0.0000000,0.0000000,0.0207745,0.0000000,0.0000000,0.0000000,0.4024174,0.0000000,0.0000000,0.0207745,0.0000000,0.0000000,0.0000000,0.4024174,0.0000000,0.0000000,0.0207745,0.0207745,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0207745,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0207745,0.0000000,0.0000000,0.0013195
30.4799770,1.3997000,,-0.9726826,-0.2321183,0.0001205,0.0031149,0.0032233,0.0022086,0.0050824,,,,1.6470766,-6.8448272,-16.9743748,0.0000000,0.0000000,0.0000000,0.0279940,0.4035805,0.0000000,0.0000000,0.0208114,0.0000000,0.0000000,0.0000000,0.4035805,0.0000000,0.0000000,0.0208114,0.0000000,0.0000000,0.0000000,0.4035805,0.0000000,0.0000000,0.0208114,0.0208114,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0208114,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0208114,0.0000000,0.0000000,0.0013195
30.4998700,1.0004500,,-0.9726826,-0.2321184,0.0000984,0.0031180,0.0038928,0.0048961,-0.0018610,,,,1.6470766,-6.8448272,-16.9743748,0.0000000,0.0000000,0.0000000,0.0200090,0.4044133,0.0000000,0.0000000,0.0208378,0.0000000,0.0000000,0.0000000,0.4044133,0.0000000,0.0000000,0.0208378,0.0000000,0.0000000,0.0000000,0.4044133,0.0000000,0.0000000,0.0208378,0.0208378,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0208378,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0208378,0.0000000,0.0000000,0.0013195
30.5200000,1.0002000,,-0.9726826,-0.2321185,0.0000665,0.0031001,0.0041971,0.0064306,0.0015033,,,,1.6470766,-6.8448272,-16.9743748,0.0000000,0.0000000,0.0000000,0.0200040,0.4052470,0.0000000,0.0000000,0.0208642,0.0000000,0.0000000,0.0000000,0.4052470,0.0000000,0.0000000,0.0208642,0.0000000,0.0000000,0.0000000,0.4052470,0.0000000,0.0000000,0.0208642,0.0208642,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0208642,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0208642,0.0000000,0.0000000,0.0013195
30.5411810,0.9993500,,-0.9726826,-0.2321186,0.0000271,0.0030896,0.0006413,0.0074343,0.0031854,,,,1.6470766,-6.8448272,-16.9743748,0.0000000,0.0000000,0.0000000,0.0199870,0.4060811,0.0000000,0.0000000,0.0208906,0.0000000,0.0000000,0.0000000,0.4060811,0.0000000,0.0000000,0.0208906,0.0000000,0.0000000,0.0000000,0.4060811,0.0000000,0.0000000,0.0208906,0.0208906,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0208906,0.0000000,0.0000000,0.0013195,0.0000000,0.0000000,0.0000000,0.0208906,0.0000000,0.0000000,0.0013195
30.5565580,,1.0000700,-0.9726826,-0.2321186,0.0000271,0.0030896,,,,0.0000000,0.0000000,0.0000000,1.6470766,-6.8448272,-16.9743748,0.0000000,0.0000000,0.0000000,0.1000070,0.4002505,0.0000000,0.0000000,0.0205906,0.0000000,0.0000000,0.0000000,0.4002505,0.0000000,0.0000000,0.0205906,0.0000000,0.0000000,0.0000000,0.4002505,0.0000000,0.0000000,0.0205906,0.0205906,0.0000000,0.0000000,0.0013040,0.0000000,0.0000000,0.0000000,0.0205906,0.0000000,0.0000000,0.0013040,0.0000000,0.0000000,0.0000000,0.0205906,0.0000000,0.0000000,0.0013040
30.5705020,1.0010000,,-0.9726826,-0.2321187,0.0000062,0.0030869,0.0000842,0.0028093,-0.0042743,,,,1.6470766,-6.8448272,-16.9743748,0.0000000,0.0000000,0.0000000,0.0200200,0.4010749,0.0000000,0.0000000,0.0206167,0.0000000,0.0000000,0.0000000,0.4010749,0.0000000,0.0000000,0.0206167,0.0000000,0.0000000,0.0000000,0.4010749,0.0000000,0.0000000,0.0206167,0.0206167,0.0000000,0.0000000,0.0013041,0.0000000,0.0000000,0.0000000,0.0206167,0.0000000,0.0000000,0.0013041,0.0000000,0.0000000,0.0000000,0.0206167,0.0000000,0.0000000,0.0013041
30.5835810,1.1990000,,-0.9726826,-0.2321187,0.0000208,0.0030750,0.0018121,0.0087899,0.0010291,,,,1.6470766,-6.8448272,-16.9743748,0.0000000,0.0000000,0.0000000,0.0239800,0.4020637,0.0000000,0.0000000,0.0206480,0.0000000,0.0000000,0.0000000,0.4020637,0.0000000,0.0000000,0.0206480,0.0000000,0.0000000,0.0000000,0.4020637,0.0000000,0.0000000,0.0206480,0.0206480,0.0000000,0.0000000,0.0013041,0.0000000,0.0000000,0.0000000,0.0206480,0.0000000,0.0000000,0.0013041,0.0000000,0.0000000,0.0000000,0.0206480,0.0000000,0.0000000,0.0013041
30.6045890,1.0501500,,-0.9726827,-0.2321187,0.0000273,0.0030452,0.0046368,0.0110020,0.0024600,,,,1.6470766,-6.8448272,-16.9743748,0.0000000,0.0000000,0.0000000,0.0210030,0.4029311,0.0000000,0.0000000,0.0206754,0.0000000,0.0000000,0.0000000,0.4029311,0.0000000,0.0000000,0.0206754,0.0000000,0.0000000,0.0000000,0.4029311,0.0000000,0.0000000,0.0206754,0.0206754,0.0000000,0.0000000,0.0013041,0.0000000,0.0000000,0.0000000,0.0206754,0.0000000,0.0000000,0.0013041,0.0000000,0.0000000,0.0000000,0.0206754,0.0000000,0.0000000,0.0013041
30.6258390,1.0499500,,-0.9726828,-0.2321186,0.0000427,0.0030159,-0.0012445,0.0091555,0.0053728,,,,1.6470766,-6.8448272,-16.9743748,0.0000000,0.0000000,0.0000000,0.0209990,0.4037994,0.0000000,0.0000000,0.0207028,0.0000000,0.0000000,0.0000000,0.4037994,0.0000000,0.0000000,0.0207028,0.0000000,0.0000000,0.0000000,0.4037994,0.0000000,0.0000000,0.0207028,0.0207028,0.0000000,0.0000000,0.0013041,0.0000000,0.0000000,0.0000000,0.0207028,0.0000000,0.0000000,0.0013041,0.0000000,0.0000000,0.0000000,0.0207028,0.0000000,0.0000000,0.0013041
